"Activity" "Subject" "tBdAc_mean_X" "tBdAc_mean_Y" "tBdAc_mean_Z" "tBdAc_std_X" "tBdAc_std_Y" "tBdAc_std_Z" "tGrAc_mean_X" "tGrAc_mean_Y" "tGrAc_mean_Z" "tGrAc_std_X" "tGrAc_std_Y" "tGrAc_std_Z" "tBdAcJk_mean_X" "tBdAcJk_mean_Y" "tBdAcJk_mean_Z" "tBdAcJk_std_X" "tBdAcJk_std_Y" "tBdAcJk_std_Z" "tBdGy_mean_X" "tBdGy_mean_Y" "tBdGy_mean_Z" "tBdGy_std_X" "tBdGy_std_Y" "tBdGy_std_Z" "tBdGyJk_mean_X" "tBdGyJk_mean_Y" "tBdGyJk_mean_Z" "tBdGyJk_std_X" "tBdGyJk_std_Y" "tBdGyJk_std_Z" "tBdAcM_mean" "tBdAcM_std" "tGrAcM_mean" "tGrAcM_std" "tBdAcJkM_mean" "tBdAcJkM_std" "tBdGyM_mean" "tBdGyM_std" "tBdGyJkM_mean" "tBdGyJkM_std" "fBdAc_mean_X" "fBdAc_mean_Y" "fBdAc_mean_Z" "fBdAc_std_X" "fBdAc_std_Y" "fBdAc_std_Z" "fBdAcJk_mean_X" "fBdAcJk_mean_Y" "fBdAcJk_mean_Z" "fBdAcJk_std_X" "fBdAcJk_std_Y" "fBdAcJk_std_Z" "fBdGy_mean_X" "fBdGy_mean_Y" "fBdGy_mean_Z" "fBdGy_std_X" "fBdGy_std_Y" "fBdGy_std_Z" "fBdAcM_mean" "fBdAcM_std" "fBdAcJkM_mean" "fBdAcJkM_std" "fBdGyM_mean" "fBdGyM_std" "fBdGyJkM_mean" "fBdGyJkM_std"
"walking_downstairs" 19 0.26268805 -0.01459423 -0.13369524 0.62691707 0.51481645 0.04932245 0.88194086 -0.21501804 -0.12614687 -0.89972614 -0.91788086 -0.89936313 0.07309303 -0.03868721 -0.00955202 0.54427304 0.35530672 -0.02001111 -0.20577543 0.02747076 0.16396251 0.26765722 0.04831477 -0.03140835 -0.03374296 -0.03946126 -0.05455656 0.17914865 -0.01462992 0.11664617 0.64460433 0.41347238 0.64460433 0.41347238 0.4344904 0.45061207 0.41800461 0.23782123 0.08758166 -0.0438985 0.53701202 0.4944578 0.11065922 0.65850654 0.42792879 -0.0783635 0.47431726 0.27671685 0.05959058 0.47680389 0.34977129 -0.09839301 0.47496245 0.14708314 0.21067307 0.19661329 -0.02848957 -0.21589223 0.58663755 0.08286306 0.53840485 0.31634642 0.20397976 0.03203667 -0.02290453 -0.14325455
"walking_downstairs" 20 0.29614442 -0.00964121 -0.10460293 0.07450988 0.61693702 -0.16093854 0.91972663 -0.27741972 -0.02825916 -0.94045808 -0.90857715 -0.91969353 0.06950311 0.0043645 -0.00253482 -0.13569963 0.28967097 -0.38150341 -0.11136775 0.01390234 0.10390048 -0.20493957 -0.14679418 0.15972353 -0.04525031 -0.05773715 -0.06153128 -0.2492351 -0.33456879 0.00307855 0.22185159 0.17263636 0.22185159 0.17263636 -0.06126998 0.04671858 0.09384194 -0.03057624 -0.26818342 -0.27559188 -0.034331 0.52418769 -0.18809881 0.11303342 0.56019134 -0.21391676 -0.19936043 0.20582902 -0.35622025 -0.14727859 0.29311953 -0.4052949 -0.06295726 -0.13809795 0.25703784 -0.25336563 -0.15996142 0.01830508 0.15188775 0.00024217 0.01379172 0.07903798 -0.1005661 -0.15168199 -0.31166847 -0.28165729
"walking_downstairs" 21 0.30146102 -0.01731954 -0.09816866 0.22434349 0.3013364 -0.07178936 0.87268321 -0.35667329 -0.18787025 -0.94019483 -0.94011183 -0.91632456 0.09014529 -0.02139985 -0.01255511 0.00214656 -0.07960098 -0.24606188 -0.12638802 0.01621453 0.14861002 -0.44214862 -0.35373348 -0.34975949 -0.07264618 -0.07359522 -0.07884365 -0.54964832 -0.44242684 -0.42833769 0.2457717 0.2643419 0.2457717 0.2643419 -0.08022418 0.09523394 -0.18485002 -0.38842033 -0.45282868 -0.50913086 0.10432353 0.18113804 -0.07697131 0.26698775 0.27789432 -0.14508171 -0.03778947 -0.10730635 -0.19683826 -0.04638679 -0.11316186 -0.29323757 -0.36674875 -0.30887987 -0.23822168 -0.46979014 -0.38841875 -0.45077214 0.23989589 0.07912714 0.11244262 0.06320531 -0.40639228 -0.48448997 -0.49080495 -0.57166683
"walking_downstairs" 22 0.28445896 -0.01979994 -0.10741578 0.34861817 0.23981225 -0.32572272 0.92182064 -0.22221518 0.0412988 -0.94124233 -0.94582435 -0.90659402 0.10158464 0.02111261 0.0112499 0.08691398 0.01986133 -0.47780665 -0.07796112 -0.06971545 0.05007088 -0.23734919 -0.55030322 -0.28041795 -0.09017445 -0.03551714 -0.04814602 -0.26484805 -0.64028007 -0.35876213 0.33099922 0.13326748 0.33099922 0.13326748 -0.01797846 -0.0337641 -0.16133331 -0.26392198 -0.45957967 -0.61765936 0.19534841 0.22576656 -0.32279565 0.40289196 0.16740972 -0.38324268 0.03833642 -0.00309155 -0.41953425 0.04046185 -0.02702944 -0.53589378 -0.09543493 -0.52500684 -0.1949157 -0.28453236 -0.5703399 -0.37731903 0.15552686 -0.05752026 0.02247835 -0.11853035 -0.33841733 -0.34186367 -0.58351052 -0.69745144
"walking_downstairs" 23 0.28989741 -0.01621115 -0.09881237 0.04413928 0.10825903 0.22989874 0.9237114 -0.11002884 -0.15367153 -0.95079084 -0.93901255 -0.90588826 0.05780106 0.03750052 -0.00098272 0.19894706 -0.08833012 0.03101571 -0.05782302 -0.08530775 0.09536025 -0.41613303 0.21382555 -0.20870249 -0.11772582 -0.03528916 -0.0293255 -0.3230157 0.14665012 -0.36786964 0.12721114 0.23036396 0.12721114 0.23036396 0.11298248 0.2920872 0.03909155 0.05399729 -0.04631178 0.05949085 0.20542822 0.09594329 0.28051888 -0.02829625 0.04322837 0.0947941 0.20154291 -0.07245046 0.15777569 0.08195872 -0.17769784 -0.09851956 -0.21473071 0.32881701 -0.14126689 -0.48259833 0.12605232 -0.3058967 0.36482999 -0.04539303 0.33500972 0.2244805 0.15082573 -0.21893043 0.07467546 -0.03985738
"walking_downstairs" 24 0.28863121 -0.01457303 -0.10481882 -0.08273248 -0.10260733 -0.20556638 0.95088342 -0.12832671 -0.14012316 -0.96184533 -0.94147898 -0.94220772 0.08026198 -0.00447316 -0.00846916 -0.33721889 -0.16929189 -0.29023938 -0.0867069 -0.05423002 0.11197365 -0.43191907 -0.48467352 -0.49107724 -0.0914145 -0.02917663 -0.04120554 -0.35844455 -0.51932674 -0.47869094 -0.07376992 -0.02248391 -0.07376992 -0.02248391 -0.26310694 -0.14350197 -0.30496581 -0.36369488 -0.49715224 -0.45915985 -0.22232429 -0.08618298 -0.17382508 -0.03490859 -0.16919115 -0.29155382 -0.37617579 -0.22582436 -0.25000018 -0.3559306 -0.16362681 -0.32856997 -0.27246921 -0.43347543 -0.39628665 -0.48489468 -0.5234127 -0.57328191 -0.02317016 -0.17529171 -0.20083014 -0.08275549 -0.37429869 -0.47014727 -0.47444993 -0.47803049
"walking_downstairs" 25 0.29132967 -0.02101705 -0.10719238 -0.25375693 -0.1405406 -0.45797238 0.92962753 -0.07242702 0.21879596 -0.96447007 -0.93781601 -0.9261917 0.11065693 -0.01954166 -0.01133488 -0.50196839 -0.37166152 -0.7114947 0.00299113 -0.10111508 0.09807502 -0.28882475 -0.52337791 -0.44378045 -0.12795245 -0.04152033 -0.06420781 -0.43013439 -0.81044454 -0.599482 -0.22010859 -0.25946525 -0.22010859 -0.25946525 -0.50048333 -0.48297693 -0.21608257 -0.38216092 -0.66471363 -0.67960595 -0.37224519 -0.19638105 -0.55609709 -0.21302887 -0.16684238 -0.44946544 -0.52578945 -0.41569964 -0.68684396 -0.52215334 -0.36571983 -0.73499006 -0.21779972 -0.63291635 -0.41031145 -0.31625211 -0.47064112 -0.50673831 -0.28815479 -0.35943708 -0.47164211 -0.50222477 -0.48576358 -0.42370733 -0.68703428 -0.69303241
"walking_downstairs" 26 0.27928458 -0.01262581 -0.10643962 0.17395385 -0.01162991 -0.28480768 0.94679727 -0.07990037 0.15390632 -0.96272199 -0.93542586 -0.93308177 0.11147079 -0.0071316 -0.01189114 -0.12811164 -0.0864049 -0.37933595 -0.01075221 -0.1003822 0.0822214 -0.33131291 -0.47340805 -0.33205024 -0.09924653 -0.03726811 -0.05105874 -0.17084268 -0.54719844 -0.35895164 0.11437938 0.14700168 0.11437938 0.14700168 -0.14885627 -0.11130396 -0.23531462 -0.29615829 -0.41877981 -0.4631408 0.0228001 -0.006237 -0.27964006 0.22678384 -0.07828378 -0.34664852 -0.2013681 -0.16555238 -0.36011461 -0.1308259 -0.06153707 -0.39670169 -0.12591815 -0.44312621 -0.22138883 -0.39819986 -0.49750634 -0.43448219 0.07510168 0.00574944 -0.15317203 -0.06794108 -0.33450995 -0.39299065 -0.47220075 -0.48949738
"walking_downstairs" 27 0.29754419 -0.01355645 -0.11283769 0.16740753 -0.097971 -0.24004078 0.93138018 -0.16693877 -0.14004761 -0.94697516 -0.93496399 -0.92092152 0.09362732 0.01598695 -0.00985035 -0.00358339 -0.1385281 -0.40931092 -0.15982655 -0.01631316 0.15269503 -0.36372291 -0.48181337 -0.25784616 -0.05158148 -0.06420236 -0.06210437 -0.49383761 -0.4594593 -0.30726826 0.10807138 0.12117628 0.10807138 0.12117628 -0.11542121 -0.03863674 -0.16478321 -0.30795209 -0.44054659 -0.46580753 0.08298315 -0.06267296 -0.24160036 0.19491272 -0.17564706 -0.3030907 -0.04378263 -0.17097527 -0.3436264 -0.05228113 -0.16324398 -0.47475549 -0.29662861 -0.40213281 -0.1449049 -0.39096844 -0.54303325 -0.36781605 0.14981646 -0.071212 0.01085756 -0.11362594 -0.35911372 -0.3979842 -0.46777777 -0.50283137
"walking_downstairs" 28 0.29364208 -0.02202305 -0.10858897 0.12571289 0.15649665 -0.34103181 0.92929168 -0.23589711 -0.12147726 -0.95692154 -0.94840421 -0.91705975 0.09726535 0.01434509 0.0012395 -0.01676522 0.02655301 -0.42705326 -0.14109631 0.00710564 0.13862243 -0.26810633 -0.25936869 -0.30702501 -0.0266493 -0.05704109 -0.07761739 -0.1639449 -0.42456788 -0.33621273 0.10435922 0.13546556 0.10435922 0.13546556 -0.07075603 -0.04188726 -0.06824632 -0.22448414 -0.34041731 -0.40713234 0.08907218 0.18644173 -0.30816163 0.13779708 0.0653012 -0.41694028 -0.0268677 -0.01270397 -0.36528743 -0.09801123 -0.00175392 -0.48848835 -0.029997 -0.21710016 -0.18439234 -0.34545335 -0.29310836 -0.41650589 0.18884001 -0.0740586 -0.01288238 -0.08835985 -0.22335479 -0.36290384 -0.39672071 -0.46472224
"walking_downstairs" 29 0.29314044 -0.01494122 -0.098134 0.1673836 -0.12246347 -0.223178 0.94848622 -0.0760963 0.09196505 -0.94173619 -0.91390306 -0.8693009 0.0636872 0.00062102 -0.0140643 -0.02395257 -0.07734084 -0.47876418 -0.03741261 -0.08510459 0.08222441 -0.28207726 -0.39046014 -0.31112262 -0.07439865 -0.06714823 -0.03596484 -0.34780756 -0.69346904 -0.37976941 0.10370517 0.13448115 0.10370517 0.13448115 -0.13863762 -0.03076934 -0.12296811 -0.2674098 -0.53917446 -0.59705705 0.1106632 -0.02122937 -0.26669215 0.18743862 -0.23934905 -0.26207324 -0.03824582 -0.09778507 -0.41117345 -0.09863792 -0.12038152 -0.54732089 -0.189418 -0.46312503 -0.19922589 -0.31912314 -0.35487269 -0.41616585 0.11597397 -0.03308681 0.0004489 -0.07977143 -0.38145988 -0.32302458 -0.59657863 -0.62667598
"walking_downstairs" 30 0.28319065 -0.01743839 -0.09997814 -0.05777032 -0.02726281 -0.21727569 0.95800049 -0.12671037 0.02880817 -0.95889039 -0.91867875 -0.87766706 0.0883933 -0.00756111 -0.01183014 -0.2266439 -0.1946561 -0.46707015 -0.07455913 -0.06931124 0.08957678 -0.26592316 -0.28539242 -0.29537036 -0.06159546 -0.04968076 -0.05435952 -0.54276451 -0.6137963 -0.49888285 -0.03739011 -0.01357712 -0.03739011 -0.01357712 -0.2937388 -0.12528318 -0.09553732 -0.20826754 -0.57433701 -0.61766207 -0.10696696 -0.02166371 -0.25806737 -0.04052571 -0.09346826 -0.25739337 -0.23492315 -0.22499278 -0.39968869 -0.28980273 -0.21743202 -0.53551505 -0.26306163 -0.34806512 -0.26372076 -0.2783866 -0.25573205 -0.37154148 0.00410151 -0.17853517 -0.1259614 -0.1331243 -0.35677235 -0.25236188 -0.61757881 -0.64550394
"walking_upstairs" 1 0.25546169 -0.02395315 -0.097302 -0.35470803 -0.00232027 -0.01947924 0.8933511 -0.36215336 -0.07540294 -0.95636703 -0.95284923 -0.91237941 0.10137273 0.01948631 -0.04556254 -0.44684389 -0.37827443 -0.70659353 0.05054938 -0.16617002 0.05835955 -0.5448711 0.00410518 -0.50716867 -0.12223277 -0.04214859 -0.04071255 -0.61478651 -0.60169666 -0.606332 -0.12992763 -0.32497093 -0.12992763 -0.32497093 -0.46650345 -0.47899162 -0.12673559 -0.14861932 -0.59488287 -0.64855304 -0.40432178 -0.19097672 -0.4333497 -0.33742819 0.02176951 0.08595655 -0.47987525 -0.41344459 -0.68547435 -0.46190703 -0.38177707 -0.7260402 -0.49261167 -0.31947461 -0.45359721 -0.56589249 0.15153891 -0.57170784 -0.35239594 -0.4162601 -0.44265216 -0.53305985 -0.32596146 -0.18298552 -0.63466508 -0.69393052
"walking_upstairs" 2 0.24716479 -0.02141211 -0.1525139 -0.30437641 0.10802728 -0.11212102 0.79071742 -0.41621489 -0.19588824 -0.93440774 -0.92376745 -0.87800406 0.07445078 -0.00970986 0.01948144 -0.27612189 -0.18564895 -0.57374635 -0.05769126 -0.03208831 0.0688374 -0.43925306 -0.46629834 -0.16399579 -0.0828858 -0.04240537 -0.04451575 -0.46485436 -0.64549134 -0.46759596 -0.10732268 -0.20597705 -0.10732268 -0.20597705 -0.32126891 -0.21738939 -0.21971347 -0.37753217 -0.57281644 -0.59729172 -0.26672093 0.00992446 -0.28100199 -0.32058241 0.08488028 -0.09454498 -0.25863944 -0.18784213 -0.52272806 -0.36541544 -0.24355415 -0.62509098 -0.33164358 -0.48808612 -0.24860112 -0.47635885 -0.45975849 -0.21807247 -0.14531854 -0.36672824 -0.18951114 -0.26042384 -0.45061218 -0.4386204 -0.6007985 -0.6218202
"walking_upstairs" 3 0.26081987 -0.03241094 -0.11006486 -0.31312344 0.01162808 -0.3697546 0.88353344 -0.38285115 -0.16294396 -0.94404082 -0.90982595 -0.90946968 0.0426881 0.03972493 0.02082055 -0.45836462 -0.25168036 -0.70855171 0.07219803 -0.13927541 0.02156037 -0.45603926 -0.58274285 -0.49232731 -0.11551057 -0.04003725 -0.04981809 -0.50727076 -0.77577414 -0.57343395 -0.1840149 -0.33359743 -0.1840149 -0.33359743 -0.43690116 -0.43902059 -0.34732181 -0.40888665 -0.6588614 -0.71802804 -0.39200421 -0.07880942 -0.50449453 -0.28533302 -0.00803988 -0.35079723 -0.47843431 -0.28377255 -0.67731453 -0.48644651 -0.26819152 -0.73870586 -0.37821668 -0.63729351 -0.43150336 -0.48482099 -0.55604595 -0.56109765 -0.31586608 -0.44799437 -0.4129209 -0.4806092 -0.51421158 -0.4451818 -0.71687778 -0.74003344
"walking_upstairs" 4 0.2708767 -0.03198043 -0.11421946 -0.20493304 -0.06668991 -0.37213778 0.94626431 -0.2329443 0.08416754 -0.95849524 -0.92337602 -0.91961945 0.05609719 0.0234019 0.00340281 -0.38048803 -0.28154318 -0.72649531 0.03938252 -0.08594717 0.08437538 -0.45443104 -0.55118557 -0.36081105 -0.13147207 -0.03905088 -0.07224963 -0.5336668 -0.84072275 -0.55623658 -0.15370394 -0.2120123 -0.15370394 -0.2120123 -0.40092225 -0.43726148 -0.29977941 -0.51097413 -0.68697837 -0.75527046 -0.29448827 -0.11710916 -0.52465572 -0.17321722 -0.10143445 -0.34510982 -0.41830465 -0.29780519 -0.69010693 -0.39676258 -0.31452503 -0.76277218 -0.37106899 -0.6843102 -0.35076574 -0.48354869 -0.48982428 -0.42453351 -0.2768255 -0.3010059 -0.39740628 -0.49732409 -0.57579407 -0.55248963 -0.74074923 -0.79420948
"walking_upstairs" 5 0.26845947 -0.03252698 -0.10747145 -0.04572378 0.18502246 -0.30893898 0.93682183 -0.26594257 -0.02320354 -0.95357997 -0.90051172 -0.92141958 0.07954435 0.01401304 -0.02559095 -0.22389656 -0.12502661 -0.63836903 0.03951911 -0.11719555 0.04244428 -0.44334226 -0.44034583 -0.26545133 -0.14302969 -0.05598958 -0.05348954 -0.3052452 -0.63182205 -0.28215438 0.0435562 -0.13673638 0.0435562 -0.13673638 -0.24740348 -0.31018655 -0.23551693 -0.35468787 -0.47348817 -0.55798807 -0.16148534 0.07289032 -0.45747068 -0.0047382 0.16503763 -0.28925666 -0.28972547 -0.19681792 -0.60671746 -0.22532784 -0.10531115 -0.66882571 -0.2636151 -0.51660905 -0.13980139 -0.50168558 -0.40348639 -0.38037801 -0.16926152 -0.25409193 -0.26467494 -0.37861668 -0.39256453 -0.44044505 -0.57134414 -0.57248502
"walking_upstairs" 6 0.26822936 -0.02724254 -0.12208244 -0.05013502 0.18927612 -0.35351951 0.91363224 -0.34073261 -0.0184609 -0.95939943 -0.91290068 -0.90619635 0.07210675 0.00371343 -0.00237817 -0.18030116 -0.04139946 -0.56083069 -0.07674068 -0.0518982 0.0664234 -0.32197372 -0.3157999 -0.18390018 -0.06520245 -0.04577054 -0.05768 -0.18676329 -0.48649412 -0.17081479 0.0177791 -0.07915088 0.0177791 -0.07915088 -0.2073798 -0.16997036 -0.12912124 -0.19989371 -0.34289537 -0.44007985 -0.13107537 0.09780351 -0.4272481 -0.02113356 0.15912378 -0.36587418 -0.24481277 -0.12299159 -0.54931462 -0.18681507 -0.01698114 -0.57167396 -0.11506501 -0.32965378 -0.04641421 -0.39024813 -0.31361857 -0.30999809 -0.08194794 -0.22216143 -0.16986823 -0.17773484 -0.23062702 -0.31817389 -0.45923633 -0.45593772
"walking_upstairs" 7 0.24870692 -0.0275639 -0.14376969 -0.29487297 -0.32616002 -0.14566503 0.81874656 -0.24095094 -0.40359971 -0.93282305 -0.93977426 -0.88167591 0.07246499 -0.00081239 -7.452e-05 -0.41515312 -0.5198976 -0.60780844 -0.13877811 -0.00247162 0.13921707 -0.36385324 -0.57299682 -0.34898005 -0.08566409 -0.04822191 -0.07245175 -0.61681266 -0.67124374 -0.68218418 -0.19807444 -0.33474461 -0.19807444 -0.33474461 -0.45869523 -0.47126571 -0.23909917 -0.41814485 -0.66196977 -0.67642807 -0.33619943 -0.38159052 -0.31746102 -0.27987009 -0.34102555 -0.12491227 -0.45464788 -0.53707567 -0.58176453 -0.42697403 -0.5341913 -0.63191961 -0.38388934 -0.56792027 -0.40815027 -0.36863696 -0.57996461 -0.39306289 -0.37861876 -0.41530711 -0.45478325 -0.49744136 -0.53398295 -0.44499448 -0.67332728 -0.70409097
"walking_upstairs" 8 0.25888015 -0.02824151 -0.11512212 -0.17171217 0.34876873 0.12118728 0.86036872 -0.29134149 -0.19230696 -0.92667329 -0.93103207 -0.87616893 0.08138168 0.01412059 -0.06745839 -0.1866189 -0.01235011 -0.44751818 0.19270448 -0.20420536 -0.0724546 -0.36742837 -0.06669809 0.33752648 -0.15544567 -0.02791958 -0.05340904 -0.40507069 -0.42467567 -0.43036666 0.12102663 -0.22720025 0.12102663 -0.22720025 -0.14149461 -0.22829636 0.16644799 -0.10932792 -0.40066401 -0.49397503 -0.16641107 0.2634314 -0.07294969 -0.17528499 0.30540146 0.13376619 -0.20027725 -0.02579526 -0.3866558 -0.24733662 -0.07008215 -0.50824832 -0.24026076 -0.11316214 0.16597419 -0.40995558 -0.04788025 0.26320288 -0.13026452 -0.40928285 -0.13185057 -0.3792665 -0.22961095 -0.18332565 -0.46327058 -0.57573329
"walking_upstairs" 9 0.26243648 -0.01951011 -0.125219 -0.36144438 -0.3022062 -0.25343408 0.90264778 -0.03779478 -0.26600987 -0.95438356 -0.90131732 -0.89407108 0.06922662 0.00126612 0.00766047 -0.33529164 -0.58614701 -0.647296 -0.16396719 -0.04125879 0.14569463 -0.34397663 -0.40085907 -0.13817648 -0.06846896 -0.03027975 -0.02363279 -0.66041953 -0.70860477 -0.6571142 -0.26072758 -0.40022204 -0.26072758 -0.40022204 -0.44066754 -0.4454854 -0.08332345 -0.42583976 -0.67284056 -0.74865126 -0.34273595 -0.4050228 -0.38471042 -0.36981578 -0.29764106 -0.24408181 -0.40204475 -0.60849859 -0.61512571 -0.32742199 -0.59011292 -0.67783108 -0.31394163 -0.4991592 -0.32769867 -0.36162638 -0.35203309 -0.16555455 -0.37289035 -0.50992946 -0.41953311 -0.48493575 -0.53148269 -0.45684133 -0.73415945 -0.78778159
"walking_upstairs" 10 0.26712185 -0.01438549 -0.11818042 -0.16159192 -0.00555288 -0.07387449 0.93186103 -0.05656703 0.02275277 -0.95921607 -0.93703942 -0.86474584 0.06488293 0.02663143 -0.05133758 -0.18722018 -0.17780308 -0.60752048 0.07334472 -0.09546002 0.08796642 -0.30853471 0.04117247 -0.32050933 -0.15721254 -0.03723485 -0.03650217 -0.42729134 -0.60462906 -0.4822448 -0.02666233 -0.21153748 -0.02666233 -0.21153748 -0.26203804 -0.2260102 0.04385738 -0.11306267 -0.52346297 -0.61827236 -0.13941079 -0.03906882 -0.30120641 -0.17195735 -0.05162847 -0.03423472 -0.20121432 -0.20687284 -0.55323067 -0.24759832 -0.20279613 -0.66289414 -0.21852472 -0.23585899 -0.26276337 -0.34130162 0.17173579 -0.40382208 -0.16686672 -0.36143753 -0.15355315 -0.33436504 -0.26537169 -0.16696938 -0.600583 -0.67129056
"walking_upstairs" 11 0.26377586 -0.03031578 -0.10679722 -0.23880296 -0.1031675 -0.2033694 0.89262616 -0.34357692 0.14663375 -0.95346311 -0.92436083 -0.90693317 0.09685617 -0.01326253 -0.01514639 -0.45296168 -0.42811923 -0.78535917 -0.08209097 -0.05669288 0.06380544 -0.50133163 -0.28204454 -0.69465885 -0.06452454 -0.07198347 -0.04607615 -0.66043134 -0.80945944 -0.77717339 -0.13259462 -0.28959215 -0.13259462 -0.28959215 -0.5095877 -0.49048581 -0.25504834 -0.37790986 -0.75731481 -0.80112704 -0.3553489 -0.25464521 -0.55174208 -0.19873366 -0.08850481 -0.11370177 -0.49592737 -0.45531792 -0.76538791 -0.45825502 -0.43727633 -0.80384509 -0.47178278 -0.58116715 -0.67467188 -0.51781165 -0.15378785 -0.72992873 -0.33606103 -0.37602788 -0.4759285 -0.51370346 -0.55009966 -0.38122338 -0.79598611 -0.82242872
"walking_upstairs" 12 0.27297034 -0.02635749 -0.10733973 -0.29014919 -0.10381826 -0.43669743 0.93837147 -0.2591442 -0.07025038 -0.96024629 -0.94137835 -0.93807118 0.07286608 -0.00689495 0.00906663 -0.35985697 -0.31132899 -0.71933635 -0.09312341 -0.04113145 0.08980228 -0.5266593 -0.5229498 -0.34961461 -0.04556389 -0.03354066 -0.06531673 -0.54999919 -0.76119561 -0.6064121 -0.22918393 -0.28584404 -0.22918393 -0.28584404 -0.4324693 -0.32982797 -0.31656159 -0.52568695 -0.67497213 -0.71340671 -0.32144793 -0.16834152 -0.56084121 -0.27892975 -0.13017556 -0.41859999 -0.38584375 -0.33307759 -0.68792987 -0.39060122 -0.33592638 -0.75011486 -0.42636033 -0.60471132 -0.40608094 -0.56046296 -0.48391839 -0.39609572 -0.29000542 -0.39528513 -0.32088446 -0.34656514 -0.59403252 -0.56443509 -0.71433259 -0.73313076
"walking_upstairs" 13 0.25820394 -0.02773923 -0.12576727 -0.2962846 0.10447077 -0.21721057 0.84763431 -0.3574045 -0.20750717 -0.9464415 -0.92205497 -0.9102711 0.06924421 -0.0012801 -0.02541263 -0.48732554 -0.32333393 -0.66092126 -0.13829376 0.00381967 0.11667956 -0.54106669 -0.40357217 -0.21180511 -0.06648172 -0.0453052 -0.06616539 -0.63103758 -0.67880592 -0.55088035 -0.1011535 -0.32633962 -0.1011535 -0.32633962 -0.45619045 -0.45122593 -0.23718296 -0.41565861 -0.6319649 -0.66921638 -0.38246074 -0.06365648 -0.40478524 -0.26608129 0.11465671 -0.18484223 -0.50621214 -0.36899618 -0.63149643 -0.51433776 -0.31940041 -0.68923578 -0.48211301 -0.4921761 -0.25533895 -0.562911 -0.36428326 -0.27252501 -0.3675228 -0.40906552 -0.42510001 -0.49109081 -0.48547731 -0.4707708 -0.65608854 -0.7122615
"walking_upstairs" 14 0.26242107 -0.02043882 -0.11227969 -0.30939672 0.30719553 0.60901788 0.68825612 -0.32268036 -0.49508872 -0.92852364 -0.90723143 -0.87545082 0.0803303 -0.01831312 0.00344199 -0.36878042 -0.33642718 -0.32786881 0.08138417 -0.12349957 -0.04413819 -0.45428334 0.47651871 0.56487582 -0.12826667 -0.02077497 -0.01372376 -0.64661103 -0.37147972 -0.35981663 0.1401082 -0.01976867 0.1401082 -0.01976867 -0.28366384 -0.33708627 0.36577942 0.29997598 -0.39992195 -0.48581929 -0.32350844 0.01639392 0.19169374 -0.30498025 0.35607277 0.68712416 -0.38349715 -0.34760664 -0.26400847 -0.41096787 -0.37157247 -0.39107787 -0.44104836 0.11868769 0.19670322 -0.46474293 0.64623364 0.52245422 -0.07598518 -0.14325389 -0.28874433 -0.40984765 0.04885887 0.23665966 -0.45725061 -0.56496408
"walking_upstairs" 15 0.2701876 -0.02875239 -0.11695246 -0.02609718 -0.00406536 -0.37971749 0.91854481 -0.31496101 0.08118034 -0.9525624 -0.92764882 -0.92161848 0.07297243 -0.00417362 -0.0052588 -0.18694466 -0.31186136 -0.74880945 0.090334 -0.15472129 0.09116815 -0.41525132 -0.33023324 -0.47736595 -0.14448599 -0.03654192 -0.07672425 -0.52553395 -0.76305351 -0.65790765 -0.00097139 -0.13655222 -0.00097139 -0.13655222 -0.31605038 -0.31336355 -0.20121727 -0.28842901 -0.66363712 -0.74895485 -0.07463284 -0.10193543 -0.53959108 -0.00838244 -0.01913283 -0.34960035 -0.23705307 -0.33810222 -0.71455417 -0.20723161 -0.33039143 -0.78300451 -0.36109686 -0.51702525 -0.48570175 -0.43722533 -0.24361227 -0.5237443 -0.16524215 -0.25565934 -0.26195668 -0.3913134 -0.45369357 -0.30858587 -0.73142236 -0.79310448
"walking_upstairs" 16 0.2559861 -0.01436549 -0.12407452 -0.39708383 -0.16373275 -0.12928383 0.82687428 -0.0805926 -0.3790597 -0.94841355 -0.93365746 -0.90764956 0.07625267 0.01737293 0.03805336 -0.52108914 -0.42562594 -0.59341113 0.07184089 -0.04861368 -0.00779288 -0.50808717 -0.58638289 -0.36502517 -0.14090829 -0.02962113 -0.0354163 -0.70726417 -0.77471907 -0.71710102 -0.23399033 -0.33479508 -0.23399033 -0.33479508 -0.48321905 -0.49306713 -0.30826057 -0.51818965 -0.73770516 -0.79729323 -0.47498401 -0.26806381 -0.33585304 -0.36963614 -0.16632424 -0.09456123 -0.54608886 -0.46860521 -0.56522084 -0.53807309 -0.41712701 -0.62012359 -0.53239972 -0.64201806 -0.49242749 -0.50989603 -0.5596006 -0.38730949 -0.37064974 -0.41892426 -0.47559772 -0.51993124 -0.63054668 -0.53248672 -0.78783363 -0.82531433
